佢(Nh) 打算(VF) 在(P) 今年(Nd) 三月(Nd) 底(Ng) 搬屋(VA) 。(PERIODCATEGORY) 	他(Nh) 打算(VF) 在(P) 今年(Nd) 三月(Nd) 底(Ng) 搬家(VA) 。(PERIODCATEGORY)
這(Nep) 本(Nf) 書(Na) 个(DE) 版權(Na) 賣(VD) 了(Di) 好多(Neqa) 錢(Na) 。(PERIODCATEGORY) 	這(Nep) 本(Nf) 書(Na) 的(DE) 版權(Na) 賣(VD) 了(Di) 好多(Neqa) 錢(Na) 。(PERIODCATEGORY)
佢(Nh) 个(DE) 事業(Na) 版圖(Na) 越(D) 做(VC) 越(D) 大(VH) 。(PERIODCATEGORY) 	他(Nh) 的(DE) 事業(Na) 版圖(Na) 越(D) 做(VC) 越(D) 大(VH) 。(PERIODCATEGORY)
人(Nh) 講(VA) 冬節(Nd) 食(VC) 了(Di) 粄圓(Na) 就(D) 大(VH) 一(Neu) 歲(Nf) 。(PERIODCATEGORY) 	人家(Nh) 說(VA) 冬至(Nd) 吃(VC) 了(Di) 湯圓(Na) 就(D) 長(VH) 一(Neu) 歲(Nf) 。(PERIODCATEGORY)
共(Nes) 隻(Neu) 圓(Na) 个(DE) 半徑(Na) 　(D) 全(SHI) 部平(VH) 長(VH) 　(T) 。(PERIODCATEGORY) 	同(Nes) 一(Neu) 圓(Na) 的(DE) 半徑(Na) 都(D) 是(SHI) 一樣(VH) 長(VH) 的(T) 。(PERIODCATEGORY)
煮菜(VA) 煮(VC) 到(P) 半(Neqa) 鹹(VH) 　(D) 淡(VH) 　(T) ，(COMMACATEGORY) 實在(D) 　(SHI) 當(Dfa) 見笑(VH) 。(PERIODCATEGORY) 	煮菜(VA) 煮(VC) 到(P) 半(Neqa) 鹹(VH) 不(D) 淡(VH) 的(T) ，(COMMACATEGORY) 實在(D) 是(SHI) 很(Dfa) 不好意思(VH) 。(PERIODCATEGORY)
天時(Na) 熱(VHC) ，(COMMACATEGORY) 半(Caa) 鹹(VH) 　(D) 腥(VH) 个(DE) 豬肉(Na) 　(Dfa) 壞當(VH) 遽(VHC) 。(PERIODCATEGORY) 	天氣(Na) 熱(VHC) ，(COMMACATEGORY) 又(Caa) 鹹(VH) 又(D) 腥(VH) 的(DE) 豬肉(Na) 很(Dfa) 容易(VH) 壞(VHC) 。(PERIODCATEGORY)
雞(Na) 鴨(Na) 　(VC) 煠(VC) 到(P) 半生熟(VH) 　(T) ，(COMMACATEGORY) 愛(D) 仰般(D) 食(VC) ？(QUESTIONCATEGORY) 	雞(Na) 鴨(Na) 燙(VC) 煮(VC) 到(P) 半生不熟(VH) 的(T) ，(COMMACATEGORY) 要(D) 怎麼(D) 吃(VC) ？(QUESTIONCATEGORY)
有(V_2) 人(Na) 洗身(VA) 愛(D) 洗(VC) 半(Neqa) 　(VHC) 燒(Neqa) 　(VH) 冷(DE) 　(Na) ，(COMMACATEGORY) 正(Da) 鬆爽(VH) 。(PERIODCATEGORY) 	有(V_2) 人(Na) 洗澡(VA) 要(D) 洗(VC) 半(Neqa) 熱(VHC) 半(Neqa) 冷(VH) 的(DE) 水(Na) ，(COMMACATEGORY) 才(Da) 舒服(VH) 。(PERIODCATEGORY)
屁股(Na) 翹(VC) 　(DE) 的老(VH) 高(VC) 做什(Nep) 麼(QUESTIONCATEGORY) 	屁股(Na) 翹(VC) 的(DE) 老高(VH) 做(VC) 什麼(Nep) ？(QUESTIONCATEGORY)
半天筍(Na) 炒(VC) 肉絲(Na) ，(COMMACATEGORY) 好食(VH) 又(D) 扯(VC) 飯(Na) 。(PERIODCATEGORY) 	檳榔心(Na) 炒(VC) 肉絲(Na) ，(COMMACATEGORY) 好吃(VH) 又(D) 下(VC) 飯(Na) 。(PERIODCATEGORY)
佢(Nh) 學(VC) 麼个(Nep) 都(D) 半(Neqa) 桶水(VH) ，(COMMACATEGORY) 　(VJ) 無出(Nep) 無處(Na) 。(PERIODCATEGORY) 	他(Nh) 學(VC) 什麼(Nep) 都(D) 半(Neqa) 調子(VH) ，(COMMACATEGORY) 沒(VJ) 什麼(Nep) 績效(Na) 。(PERIODCATEGORY)
𠊎(Nh) 有時(D) 半(VCL) 　(Di) 月(Neu) 　(Nf) 十日(Na) 正(Da) 轉(VCL) 老屋(Nc) 一(Neu) 擺(Nf) 。(PERIODCATEGORY) 	我(Nh) 有時候(D) 過(VCL) 了(Di) 一(Neu) 段(Nf) 時間(Na) 才(Da) 回(VCL) 老家(Nc) 一(Neu) 次(Nf) 。(PERIODCATEGORY)
