，(COMMACATEGORY)
對	VH
只要	Cbb
女性	Na
提出	VC
請	VF
作品	Na
妳	Nh
之間	Ng
民眾	Na
先生	Na
話	Na
去年	Nd
約	Da
過去	Nd
決定	VE
任何	Neqa
單位	Na
喜歡	VK
走	VA
相當	Dfa
經驗	Na
能力	Na
條	Nf
參加	VC
書	Na
十	Neu
場	Nf
當然	D
資訊	Na
家	Nf
情況	Na
相關	VH
件	Nf
增加	VHC
個人	Nh
來	Ng
—	DASHCATEGORY
接受	VC
業者	Na
時代	Na
朋友	Na
完成	VC
自	P
研究	Nv
六	Neu
‧	PERIODCATEGORY
以	Cbb
人類	Na
完全	D
多	D
臺灣	Nc
過程	Na
半	Neqa
要求	VF
﹖	QUESTIONCATEGORY
帶	VC
然而	Cbb
怎麼	D
至於	P
誰	Nh
手	Na
家庭	Na
至	Caa
外	Ncd
作	VC
去	VCL
了解	VK
部分	Neqa
均	D
為了	P
計畫	Na
能夠	D
身	Na
事實	Na
女人	Na
聽	VE
東西	Na
產生	VHC
見	VE
主要	A
透過	P
利用	VC
方法	Na
知	VK
同學	Na
為什麼	D
內容	Na
媽媽	Na
容易	VH
講	VE
﹐	COMMACATEGORY
處理	VC
愛	VL
用	VC
進入	VCL
運動	Na
強調	VE
服務	VC
精神	Na
寫	VC
前	Nes
水	Na
錢	Na
找	VC
整	Neqa
組織	Na
因	P
具有	VJ
一般	A
『	PARENTHESISCATEGORY
』	PARENTHESISCATEGORY
在	D
選擇	VC
且	Cbb
會議	Na
受到	VJ
真	D
內	Ng
例如	P
傳統	VH
難	VH
政策	Na
間	Ng
於是	Cbb
一切	Neqa
影響	Na
你們	Nh
面對	VC
別人	Nh
學習	VC
尤其	D
如此	VH
功能	Na
設計	Na
些	Nf
依	P
得	D
打	VC
長	VH
成	VG
段	Nf
獲得	VJ
原因	Na
那	Dk
連	Cbb
結果	Na
點	Nf
根據	P
成立	VC
下	Ncd
意義	Na
經	P
教授	Na
建立	VC
告訴	VE
繼續	VF
造成	VK
解決	VC
現象	Na
電影	Na
隻	Nf
行為	Na
分	Nf
音樂	Na
共同	A
昨日	Nd
起來	Di
或是	Caa
另外	Cbb
所謂	VK
您	Nh
總統	Na
主義	Na
資源	Na
產業	Na
買	VC
我國	Nc
下	Nes
故事	Na
事件	Na
後來	Nd
事情	Na
起	Ng
參與	VC
建築	Na
某	Nes
醫院	Nc
有關	VJ
台	Nc
工作	VA
似乎	D
得到	VJ
最近	Nd
影響	VC
沒	VJ
張	Nf
往	P
呀	T
真的	D
受	P
成長	VH
過	VCL
身體	Na
雖	Cbb
銀行	Nc
極	Dfa
道	VE
科學	Na
校	Nc
給	P
類	Nf
經過	VCL
人士	Na
目標	Na
父母	Na
語言	Na
合作	VH
廠商	Na
團體	Na
幾乎	Da
母親	Na
媒體	Na
嚴重	VH
相信	VK
那些	Neqa
僅	Da
情形	Na
文學	Na
自我	Nh
在	VCL
觀念	Na
擁有	VJ
變成	VG
該	D
直接	VH
科技	Na
之	Nh
快	VH
討論	VE
即使	Cbb
制度	Na
舉行	VC
存在	VA
女	Na
使得	VL
配合	VC
針對	P
中央	Nc
投資	VC
此外	Cbb
又	Caa
只是	D
價值	Na
好像	D
一起	D
委員會	Nc
當	VG
第三	Neu
不但	Cbb
改變	VC
香港	Nc
七	Neu
路	Na
態度	Na
人民	Na
部份	Neqa
代表	Na
之外	Ng
不斷	D
前	Ncd
中共	Nb
作為	VG
人生	Na
不少	Neqa
男人	Na
引起	VC
標準	Na
這裡	Ncd
具	VJ
需求	Na
十分	Dfa
句	Nf
父親	Na
同	Nes
新聞	Na
民間	Nc
老	VH
土地	Na
而是	Cbb
經營	VC
推出	VC
課程	Na
造成	VG
不僅	Cbb
工程	Na
坐	VA
人們	Na
公園	Nc
本身	Nh
事業	Na
看	VE
形成	VG
並且	Cbb
放	VC
舉辦	VC
片	Nf
小時	Na
八	Neu
邊	Ncd
自然	Na
通過	VC
辦法	Na
顯示	VK
負責	VL
成功	VH
死	VH
意見	Na
教育部	Nc
感覺	Na
規定	Na
聲音	Na
的話	Cba
只有	D
行動	Na
壓力	Na
電話	Na
表現	VC
值得	VH
全球	Nc
管理	VC
實際	VH
推動	VC
民國	Nd
超過	VJ
低	VH
以上	Ng
角色	Na
受	VJ
曾經	D
努力	VH
積極	VH
婦女	Na
或者	Caa
品質	Na
條件	Na
專業	VH
終於	D
動物	Na
目的	Na
達到	VJ
基本	A
效果	Na
學	VC
小朋友	Na
注意	VK
皆	D
下午	Nd
言	VE
知識	Na
狀況	Na
字	Na
屬於	VG
安全	VH
喝	VC
性	Na
結構	Na
座	Nf
來	T
程度	Na
本	Nf
原住民	Na
以後	Ng
開發	VC
逐漸	D
敢	VL
電視	Na
上	Nes
﹒	PERIODCATEGORY
避免	VE
啦	T
部	Nf
開放	VC
報導	VE
１	Neu
分別	D
考慮	VE
不再	D
達	VJ
那麼	D
支持	VC
就	P
學者	Na
台北市	Nc
般	Ng
塊	Nf
久	VH
階段	Na
重新	D
爸爸	Na
有的	Neqa
實在	D
也許	D
開	VC
車	Na
清楚	VH
感到	VK
正式	VH
願意	VK
臉	Na
來自	VJ
除	P
開始	VH
宗教	Na
她們	Nh
加上	Cbb
說明	VE
軟體	Na
訓練	Na
據	P
國小	Nc
那麼	Dk
小孩	Na
出來	VA
機構	Na
好	Dfa
原本	D
一點	Neqa
申請	VF
美元	Nf
常常	D
因素	Na
怕	VK
國民黨	Nb
談	VE
都市	Na
心理	Na
套	Nf
拿	VC
反而	Cbb
健康	VH
專家	Na
法	Na
教師	Na
維持	VJ
不可	D
警方	Na
行政	Na
小說	Na
設備	Na
設計	VC
方向	Na
總是	D
持續	VL
這麼	D
多少	Neqa
隨著	P
力量	Na
２	Neu
價格	Na
醫師	Na
前往	VCL
電子	Na
仍然	D
意識	Na
以來	Ng
剛	D
記者	Na
減少	VHC
出	VC
附近	Nc
主管	Na
當地	Nc
人物	Na
實施	VC
經常	D
擔任	VG
加入	VC
之前	Ng
大量	Neqa
領域	Na
結果	Dk
期間	Na
明顯	VH
簡單	VH
對象	Na
３	Neu
比賽	Na
份	Nf
如	Cbb
報告	Na
一下	Nd
嗯	I
愈	D
主任	Na
充滿	VJ
社區	Nc
小組	Na
以為	VE
作業	Na
往往	D
建設	Na
以前	Nd
計劃	Na
協助	VC
取得	VC
根本	D
晚上	Nd
快樂	VH
越	D
建議	VE
中華	Nc
找到	VC
校園	Nc
員工	Na
行政院	Nc
特殊	VH
度	Nf
經費	Na
節目	Na
有效	VH
兒童	Na
回到	VCL
年輕	VH
通常	D
治療	VC
形式	Na
玩	VC
思想	Na
住	VCL
進一步	D
結束	VHC
雙方	Nh
處	Nc
消費者	Na
原則	Na
規劃	VC
改善	VC
現場	Nc
興趣	Na
溝通	VC
兩岸	Nc
亞洲	Nc
否則	Cbb
理論	Na
早	D
交通	Na
真正	D
應用	Na
特色	Na
主要	D
站	VA
為主	VI
從事	VJ
到	Caa
共	Da
離開	VC
至少	Da
北京	Nc
公共	A
時期	Na
頭	Na
責任	Na
認識	VJ
服務	Nv
教學	VA
或許	D
廣告	Na
底	Ng
保護	VC
山	Na
變化	Na
金融	Na
美麗	VH
工業	Na
官員	Na
範圍	Na
對方	Nh
願	VK
自然	D
大眾	Nh
民族	Na
非	D
旁	Ncd
重視	VJ
協會	Nc
自由	VH
歡迎	VJ
只是	Cbb
彼此	Nh
結合	VHC
更多	Neqa
家長	Na
少	VH
在於	VK
而	Caa
眼	Na
正在	D
業務	Na
回來	VA
供	VF
眼睛	Na
基礎	Na
女兒	Na
呈現	VJ
笑	VA
整體	Na
校長	Na
歐洲	Nc
等等	Cab
而已	T
總	D
唯一	A
感情	Na
代	Na
觀察	VE
英國	Nc
擔心	VK
鼓勵	VF
有時	D
缺乏	VJ
西方	Ncd
兒子	Na
左右	Ng
民進黨	Nb
送	VD
幫助	VC
分析	VC
心情	Na
不論	Cbb
獨立	VH
上	VCL
起	Di
而言	Ng
類似	VG
突然	D
提高	VC
發表	VC
展開	VC
帶來	VC
分鐘	Nf
機關	Na
詩	Na
病人	Na
導致	VL
老人	Na
加強	VC
發揮	VJ
須	D
創作	VC
高雄	Nc
委員	Na
首先	D
中國人	Na
竟	D
永遠	D
明年	Nd
遠	VH
豐富	VHC
真正	A
措施	Na
原來	D
不管	Cbb
聽到	VE
平均	VH
上午	Nd
群	Nf
到底	D
深	VH
集團	Na
台大	Nc
去	T
反應	Na
之下	Ng
表達	VC
遊戲	Na
死亡	VH
學術	Na
生	VC
國外	Nc
情緒	Na
動作	Na
地位	Na
牠	Nh
控制	VC
畢業	VH
流行	VH
裡面	Ncd
工具	Na
成績	Na
成本	Na
戰爭	Na
人口	Na
智慧	Na
得	VJ
適合	VH
肯定	VK
頗	Dfa
面臨	VK
系列	Na
立委	Na
觀眾	Na
安排	VE
研究所	Nc
間	Ncd
國中	Nc
吸引	VJ
運用	VC
男性	Na
主題	Na
法律	Na
案	Na
加以	D
同樣	VH
門	Na
如今	Nd
追求	VC
人才	Na
採取	VC
執行	VC
公尺	Nf
強	VH
不足	VH
支	Nf
方案	Na
穿	VC
正常	VH
文字	Na
回家	VA
不必	D
代表	VK
調查	VE
辦理	VC
表現	Na
要	VC
利益	Na
活	VH
遭	P
教	VC
照顧	VC
想要	VE
危機	Na
相同	VH
選舉	Na
作用	Na
模式	Na
尚	D
美	Nc
看見	VE
日	Nf
二十	Neu
層	Nf
嘛	T
之中	Ng
正確	VH
學院	Nc
同意	VK
九	Neu
難以	D
不錯	VH
限制	Na
股	Nf
採用	VC
全部	Neqa
數	Neu
因而	Cbb
符合	VJ
例	Na
黨	Na
風格	Na
叫	VG
傳統	Na
日前	Nd
花	VC
看法	Na
高中	Nc
別	D
篇	Nf
策略	Na
海	Na
分	VC
讀者	Na
直到	P
重點	Na
失去	VJ
關心	VK
男	Na
爭取	VC
需	D
讀	VC
基金會	Nc
擴大	VC
反對	VE
法國	Nc
屬	VG
保持	VJ
當年	Nd
製造	VC
省	Nc
有些	Neqa
角度	Na
〉	PARENTHESISCATEGORY
季	Nd
演出	VC
觀點	Na
尚未	D
大概	D
競爭	Na
一旦	Cbb
立即	D
生態	Na
它們	Nh
介紹	VE
族群	Na
食物	Na
即將	D
絕對	D
聯盟	Na
的確	D
居民	Na
〈	PARENTHESISCATEGORY
４	Neu
賣	VD
故	Cbb
今	Nd
比例	Na
部門	Na
確定	VK
何	Nes
在一起	VH
社團	Na
投入	VC
生產	VC
小姐	Na
重大	VH
太太	Na
邀請	VC
生物	Na
公開	VHC
汽車	Na
指	VG
只好	D
人數	Na
印象	Na
立場	Na
屆	Nf
以後	Nd
記得	VK
製作	VC
靠	P
近	Nes
創造	VC
步	Nf
強烈	VH
實驗	Na
高興	VK
發展	Nv
調查	Nv
規定	VE
掌握	VC
想到	VE
博物館	Nc
個	Di
森林	Na
心靈	Na
規模	Na
要求	Na
現實	Na
醫學	Na
替	P
加	VC
將來	Nd
日子	Na
各	D
等	VC
發展	Na
基金	Na
可能	VH
青少年	Na
調整	VC
內部	Ncd
做為	VG
普遍	VH
視為	VG
具體	VH
客戶	Na
非	VG
消息	Na
佔	VJ
現代	VH
商業	Na
理由	Na
權利	Na
少年	Na
較	P
週	Nf
欣賞	VJ
今日	Nd
股市	Nc
上海	Nc
降低	VHC
茶	Na
採	VC
舊	VH
白	VH
差異	Na
顆	Nf
婚姻	Na
十二	Neu
首	Nf
慢慢	VH
回	VCL
組成	VG
哪	Nep
位於	VCL
權力	Na
有點	Dfa
完整	VH
倍	Na
謝謝	VJ
做	VG
速度	Na
三十	Neu
文	Na
複雜	VH
困難	VH
道路	Na
遊客	Na
召開	VC
雜誌	Na
習慣	Na
且	Caa
順利	VH
疾病	Na
留下	VC
準備	VF
儘管	Cbb
東尼	Nb
成果	Na
給予	VD
只有	Cbb
主動	VH
要	VE
近年	Nd
解釋	VE
期	Nf
預算	Na
新加坡	Nc
勞工	Na
本來	D
到	VC
上述	Na
非	A
費用	Na
家人	Na
重	VH
尊重	VJ
九月	Nd
立刻	D
換	VC
啊	I
公里	Nf
理念	Na
民主	Na
差	VH
夠	VH
滿足	VHC
那裡	Ncd
說法	Na
樹	Na
再度	D
信仰	Na
道德	Na
資金	Na
破壞	VC
確實	D
水準	Na
女孩	Na
批	Nf
高達	VJ
酒	Na
青年	Na
達成	VC
趨勢	Na
稱	VG
魚	Na
醫生	Na
記憶	Na
無論	Cbb
七月	Nd
地點	Na
出版	VC
愛	Na
多	Neqb
項目	Na
幫	P
商品	Na
長期	Na
成員	Na
享受	VJ
形象	Na
一般	D
互相	D
如此	Dfa
自行	D
最佳	A
為何	D
聲	Nf
思考	VE
快速	VH
顯然	D
關於	P
說話	VA
紅	VH
購買	VC
瞭解	VK
加上	VC
究竟	D
求	VC
係	VG
醫療	VC
背景	Na
評估	VE
紀錄	Na
方便	VH
貿易	Na
至今	D
欲	VK
反	VC
回答	VE
中華民國	Nc
考試	Na
選	VC
多	Dfa
這時	Nd
第四	Neu
房子	Na
女子	Na
藉	P
男女	Na
必	D
早已	D
赴	VCL
環保	Na
來到	VCL
氣氛	Na
初	Ng
訊息	Na
狀態	Na
不可能	D
５	Neu
作家	Na
概念	Na
德國	Nc
開放	VH
有限	VH
八月	Nd
變	VH
結婚	VA
想法	Na
合理	VH
現代	Nd
圖	Na
照片	Na
英語	Na
意思	Na
選手	Na
百	Neu
院	Nc
接觸	VC
生產	Nv
需	VK
真是	D
管理	Na
整個	Neqa
佛教	Nb
馬上	D
新竹	Nc
少數	Neqa
李	Nb
獲	VJ
堅持	VK
夢	Na
需要	Na
有所	VJ
預計	VE
多數	Neqa
自由	Na
六月	Nd
越來越	Dfa
英文	Na
當中	Ng
拍	VC
回	Nf
紛紛	D
校方	Na
大約	Da
夜	Nd
動	VAC
子女	Na
︰	COLONCATEGORY
充分	VH
某些	Neqa
室	Nc
五月	Nd
參觀	VC
答案	Na
穩定	VHC
放棄	VC
一方面	Cbb
軍事	Na
人家	Nh
表演	VC
算	VG
生存	VH
圖書館	Nc
見到	VE
十月	Nd
竟然	D
番	Nf
設施	Na
以往	Nd
作者	Na
畫面	Na
會	Na
世紀	Na
辦	VC
必要	VH
比	VC
明白	VK
色彩	Na
接著	D
愛情	Na
相當	VH
一點	Dfb
十五	Neu
國人	Na
信心	Na
處	Nf
腳	Na
四十	Neu
風	Na
此時	Nd
跑	VA
統計	Na
五十	Neu
稱為	VG
物質	Na
文章	Na
博士	Na
道	Na
既	Cbb
名字	Na
真實	VH
工廠	Nc
適當	VH
良好	VH
不久	Nd
陸續	D
提升	VC
部落	Nc
大部分	Neqa
大幅	D
細胞	Na
伊拉克	Nc
設立	VC
中文	Na
天	Nc
愈來愈	Dfa
﹑	PAUSECATEGORY
扮演	VC
三月	Nd
大樓	Na
級	Na
消失	VA
提	VE
美	VH
課	Na
衣服	Na
例子	Na
──	DASHCATEGORY
樣子	Na
位置	Na
經由	P
程式	Na
人力	Na
最好	D
變	VG
植物	Na
基於	P
電信	Na
引發	VC
地球	Na
有時候	D
口	Nf
自然	VH
承認	VE
董事長	Na
數量	Na
院長	Na
培養	VC
城市	Na
障礙	Na
整合	VC
上課	VA
人權	Na
特性	Na
怎麼樣	VH
學期	Na
關鍵	Na
遇到	VC
教學	Nv
日	Nc
恐怕	D
一百	Neu
體系	Na
蘇聯	Nc
專案	Na
丈夫	Na
太陽	Na
空氣	Na
隨時	D
望	VC
患者	Na
以上	Neqb
下去	Di
一生	Na
來源	Na
證明	VE
職業	Na
懷疑	VK
既然	Cbb
衝突	Na
進步	VH
這麼	Dfa
恢復	VHC
道	Nf
立法院	Nc
手術	Na
女生	Na
當初	Nd
男子	Na
材料	Na
尋找	VC
基本	Na
並非	D
算是	VG
畫	Na
消費	Na
旅遊	VA
規劃	Na
藥物	Na
小學	Nc
全面	D
主角	Na
警察	Na
種種	Neqa
相對	VH
檢查	VE
想像	VK
小心	VK
準備	VC
對	Nf
船	Na
上面	Ncd
國民	Na
進	VCL
戲	Na
內心	Na
不得	D
視	P
陳	Nb
統一	VHC
氣	Na
黑	VH
辦公室	Nc
詞	Na
唱	VC
顯得	VK
設	VC
哲學	Na
考量	VE
老闆	Na
年輕人	Na
間	Nf
快	D
相	D
機場	Nc
入	VCL
理想	VH
更加	Dfa
提到	VE
即可	D
草案	Na
花	Na
縣市	Nc
看看	VC
心態	Na
參考	VC
畫家	Na
深入	VH
投資	Na
他人	Nh
拒絕	VF
牆	Na
公平	VH
訪問	VC
漸漸	D
發出	VC
攝影	Na
宿舍	Nc
十二月	Nd
相互	D
明天	Nd
公路	Na
著名	VH
甚	Dfa
喔	T
早期	Nd
開發	Nv
總經理	Na
發行	VC
技巧	Na
修正	VC
一時	Nd
品牌	Na
權益	Na
有趣	VH
改革	VC
管道	Na
】	PARENTHESISCATEGORY
因應	VJ
使用	Nv
金額	Na
法令	Na
體育	Na
市長	Na
上市	VH
政大	Nc
外國	Nc
銷售	VC
還要	Dfa
還是	Caa
迅速	VH
管理	Nv
影像	Na
仔細	VH
景氣	Na
所	Nf
如何	VH
飛機	Na
興建	VC
廣場	Nc
一半	Neqa
近	Da
成長	Nv
這樣子	VH
飯店	Nc
集中	VC
台中	Nc
隨	P
明確	VH
作法	Na
型態	Na
叫	VF
輔導	VC
效率	Na
另外	Da
期待	VK
推廣	VC
痛苦	VH
可惜	VH
交易	Na
海外	Nc
國	Na
分為	VG
主張	VE
畢竟	D
公分	Nf
生活	VA
數字	Na
一向	D
球員	Na
滿	Neqa
【	PARENTHESISCATEGORY
組	Nf
後	Ncd
情感	Na
交流	VH
宇宙	Na
口	Na
主席	Na
通訊	Na
殺	VC
歌	Na
畫	VC
共識	Na
距離	Na
股票	Na
用戶	Na
希望	Na
際	Nd
運作	VA
處	Na
研發	VC
農民	Na
大會	Na
報紙	Na
首	Nes
另一方面	Cbb
不只	Da
藉由	P
引進	VC
妻子	Na
原	D
緊張	VH
主持	VC
維護	VC
教科書	Na
展現	VC
導演	Na
個性	Na
兄弟	Na
夠	Dfa
深刻	VH
條例	Na
懂	VK
尋求	VC
議題	Na
航空	Na
程序	Na
神	Na
焦點	Na
定	VC
支援	VC
專利	Na
年齡	Na
哪裡	Ncd
前面	Ncd
人文	Na
幸福	VH
區	Nc
６	Neu
把	Nf
局	Nf
資格	Na
成就	Na
性質	Na
彷彿	D
試	VF
好幾	Neu
國會	Nc
數學	Na
命運	Na
公斤	Nf
藥	Na
波	Nf
信	Na
從來	D
垃圾	Na
出去	VA
教室	Nc
四月	Nd
舞蹈	Na
可愛	VH
過	Dfa
一定	A
規範	Na
爭議	Na
政黨	Na
依然	D
那樣	VH
譬如	P
鳥	Na
衝擊	Na
任務	Na
紐約	Nc
狗	Na
打開	VC
一再	D
長期	Nd
讀書	VA
福利	Na
像是	SHI
長大	VH
表面	Na
短	VH
看	VE
面積	Na
剛剛	D
不少	VH
建議	Na
包含	VJ
選擇	Na
大多數	Neqa
靠	VJ
道理	Na
危險	VH
適用	VJ
同性戀	Na
以前	Ng
用來	VL
透露	VE
易	VH
神經	Na
得以	D
樣	Nf
一邊	D
食品	Na
幅	Nf
大小	Na
餐廳	Nc
夫妻	Na
特徵	Na
以免	Cbb
探討	VE
不易	VH
答	VE
外界	Ncd
進口	VC
文明	Na
眼前	Nc
面	Na
行銷	Na
提醒	VE
平等	VH
人性	Na
突破	VC
收入	Na
免費	VH
漂亮	VH
國立	A
倒	D
熟悉	VJ
為止	Ng
質疑	VE
建築物	Na
工人	Na
病毒	Na
房間	Nc
待	P
弟弟	Na
不斷	VH
經濟部	Nc
接	VC
星期	Na
具備	VJ
辛苦	VHC
性別	Na
ＮＩＩ	FW
陽光	Na
農業	Na
等待	VK
新台幣	Na
時	Na
以外	Ng
成熟	VH
佳	VH
二月	Nd
若是	Cbb
早上	Nd
思考	Nv
如	VG
路線	Na
有	P
看來	D
滿意	VK
忘	VK
回去	VA
南	Ncd
促進	VK
比較	VC
案件	Na
手法	Na
忽然	D
人事	Na
牠們	Nh
市民	Na
理想	Na
機車	Na
收	VC
捷運	Na
城市	Nc
到處	D
一日	Nd
系	Nc
性格	Na
筆	Nf
男生	Na
構成	VG
哥哥	Na
名	Na
輛	Nf
衛生	Na
行	VA
保存	VC
難道	D
景觀	Na
計算	VC
出發	VA
主辦	VC
好好	VH
可能	Na
北	Ncd
光	Na
資料庫	Na
理解	VK
即	VG
不用	D
一般人	Na
顏色	Na
教會	Nc
咖啡	Na
同	D
取代	VC
交換	VC
知名	VH
想起	VE
實現	VC
始終	D
不一定	D
身分	Na
熱	VHC
本土	Nc
事物	Na
規則	Na
病患	Na
和平	VH
最多	VH
批評	VC
哭	VA
關懷	VJ
財產	Na
認同	VJ
傷害	Na
絕不	D
感受	Na
北市	Nc
一致	VH
裏	Ncd
管	VE
機器	Na
必要	Na
下	VC
１０	Neu
進而	Cbb
店	Nc
多媒體	Na
飲食	Na
症狀	Na
建	VC
千	Neu
打算	VF
其次	Cbb
不過	Da
體制	Na
號	Nf
花蓮	Nc
描述	VC
宣布	VE
菜	Na
自動	VH
其它	Neqa
台灣人	Na
乃	D
造型	Na
挑戰	Na
勝	VH
事務	Na
主人	Na
河川	Na
搞	VC
場所	Na
退休	VH
保險	Na
抗議	VE
協調	VC
人人	Na
財政部	Nc
有意	VL
停止	VF
身為	VG
貢獻	Na
當天	Nd
適應	VJ
背後	Nc
感覺	VK
保留	VC
便是	Cbb
落實	VHC
徹底	VH
行程	Na
特質	Na
地震	Na
藝術家	Na
暴力	Na
改	VC
意願	Na
從此	D
師生	Na
設置	VC
等	P
看起來	D
年代	Nd
呼籲	VE
休息	VA
教材	Na
害怕	VK
估計	VE
走到	VCL
激烈	VH
忙	VH
密切	VH
苦	VH
決定	Na
有	D
操作	VC
嚴格	VH
超越	VC
王	Nb
接近	VC
年紀	Na
停	VHC
面前	Nc
專輯	Na
輕	VH
睡	VA
形容	VE
報導	Na
以下	Ncd
調查	Na
架構	Na
陳水扁	Nb
跟	Caa
閱讀	VC
碰到	VC
理性	Na
同樣	Dfa
原	A
領導	VC
論文	Na
認真	VH
補助	VD
真	VH
廠	Nc
多半	Neqa
跳	VA
親自	D
市府	Nc
取	VC
小孩子	Na
家族	Na
失敗	VH
十一月	Nd
不得不	D
負責人	Na
感動	VHC
外交	Na
候選人	Na
現有	A
物	Na
念	VC
叫	VE
韓國	Nc
那時	Nd
皮膚	Na
檔案	Na
所	Nc
顧客	Na
太多	VH
馬	Na
車子	Na
證券	Na
眼光	Na
球	Na
特定	A
冠軍	Na
輕鬆	VH
報名	VA
單純	VH
出國	VA
等於	VG
朝	P
教練	Na
執行	Nv
公布	VE
以上	Ncd
筆者	Nh
法院	Nc
媽	Na
違反	VJ
舞台	Na
科學家	Na
以下	Ng
極為	Dfa
根	Nf
嘴	Na
開始	Ng
累積	VC
島	Na
一路	D
留	VC
海洋	Na
養	VC
足夠	VH
教育局	Nc
妹妹	Na
天下	Nc
玻璃	Na
東方	Ncd
龐大	VH
過去	VA
屋	Na
西	Ncd
優勢	Na
予以	D
負擔	VC
競爭力	Na
付出	VC
財務	Na
看出	VE
毫無	VJ
更為	Dfa
偉大	VH
行業	Na
嘗試	VF
華人	Na
沒想到	D
大人	Na
陪	VC
指標	Na
懂得	VK
幫忙	VC
天空	Nc
化學	Na
初期	Nd
中	Nc
高級	VH
民意	Na
層次	Na
資產	Na
臺北	Nc
情	Na
下來	Di
英雄	Na
病	Na
另	Cbb
身心	Na
議員	Na
感謝	VK
改革	Nv
分享	VJ
點	Na
隊	Nf
東	Ncd
小小	VH
做法	Na
不良	VH
廚房	Nc
原來	A
冷	VH
拍攝	VC
公主	Na
生涯	Na
漫畫	Na
早	VH
才	D
就是說	Dk
客人	Na
有沒有	D
床	Na
天	Na
之所以	Cbb
雨	Na
研討會	Na
聽說	VE
緊急	VH
武器	Na
從小	D
修	VC
